Date,Open,High,Low,Close,Volume
2025-06-17,7734.68,7737.28,7712.77,7725.62,3924914
2025-06-18,7740.49,7742.43,7718.19,7722.33,3605750
2025-06-19,7778.63,7842.64,7774.9,7802.85,3179340
2025-06-20,7688.24,7711.66,7581.09,7694.45,10371191
2025-06-23,7556.03,7746.68,7548.57,7658.04,7236343
2025-06-24,7506.75,7516.57,7501.06,7509.22,5854414
2025-06-25,7495.35,7528.75,7455.78,7476.62,12484984
2025-06-26,7487.75,7552.34,7476.52,7479.55,13788665
2025-06-27,7414.02,7425.78,7379.42,7417.59,5796175
2025-06-30,7203.32,7267.57,7202.78,7212.17,10945223
2025-07-01,7261.84,7392.85,7235.28,7317.2,6055068
2025-07-02,7358.21,7423.58,7267.64,7385.36,8361878
2025-07-03,7375.61,7411.26,7286.42,7349.94,11629932
2025-07-04,7508.98,7517.61,7414.0,7467.95,7622887
2025-07-07,7497.74,7508.3,7472.45,7495.55,6659248
2025-07-08,7355.84,7403.31,7258.68,7324.72,9166197
2025-07-09,7369.37,7375.95,7365.08,7365.83,14856374
2025-07-10,7244.65,7323.21,7244.55,7307.78,11621837
2025-07-11,7399.18,7464.84,7390.22,7455.68,3837876
2025-07-14,7382.9,7444.56,7312.09,7349.7,14437533
2025-07-15,7492.26,7516.53,7441.83,7469.98,4088894
2025-07-16,7560.03,7584.14,7542.76,7580.74,5789530
2025-07-17,7712.08,7754.76,7596.27,7725.76,11512686
2025-07-18,7636.69,7748.59,7514.55,7631.28,11428367
2025-07-21,7530.03,7571.63,7526.69,7563.05,10835958
2025-07-22,7474.84,7550.22,7456.93,7542.67,8923808
2025-07-23,7488.34,7498.63,7434.31,7454.3,5950161
2025-07-24,7330.2,7346.98,7285.98,7311.52,7561679
2025-07-25,7269.35,7281.5,7166.02,7251.93,12420811
2025-07-28,7270.77,7314.37,7264.96,7273.64,9976915
2025-07-29,7378.29,7379.64,7240.94,7282.38,9725311
2025-07-30,7203.83,7252.71,7190.89,7232.81,12279719
2025-07-31,7156.62,7259.99,7155.39,7209.44,13771386
2025-08-01,7358.28,7358.74,7181.82,7287.65,10671388
2025-08-04,7190.29,7216.77,7179.94,7181.05,8691357
2025-08-05,7273.84,7300.07,7221.04,7278.2,10107936
2025-08-06,7301.64,7325.49,7296.52,7306.07,6017721
2025-08-07,7361.51,7389.3,7323.09,7360.65,8638132
2025-08-08,7399.78,7402.17,7377.26,7395.44,8653020
2025-08-11,7391.21,7461.78,7357.97,7375.61,10400236
2025-08-12,7401.64,7422.3,7359.65,7373.65,10897164
2025-08-13,7447.78,7568.23,7419.91,7483.64,7443131
2025-08-14,7441.93,7470.19,7394.88,7453.39,11633864
2025-08-15,7452.05,7522.49,7416.33,7453.34,9635543
2025-08-18,7453.35,7511.93,7437.67,7438.68,13507278
2025-08-19,7403.26,7429.02,7391.51,7398.68,3410275
2025-08-20,7235.4,7283.74,7224.87,7246.37,10887372
2025-08-21,7189.0,7197.41,7111.58,7126.81,4829210
2025-08-22,7165.44,7203.85,7140.14,7192.85,3594091
2025-08-25,7121.45,7172.04,7105.01,7121.72,3071524
2025-08-26,7042.09,7101.68,6993.65,7059.92,10040326
2025-08-27,7123.4,7199.4,7087.55,7124.64,12956039
2025-08-28,7265.34,7269.2,7254.11,7264.53,12264612
2025-08-29,7318.2,7318.38,7312.29,7313.9,13363368
2025-09-01,7326.8,7389.22,7278.14,7360.97,7785613
2025-09-02,7488.82,7495.85,7445.28,7446.35,5832761
2025-09-03,7529.62,7537.6,7519.22,7534.47,9573643
2025-09-04,7604.29,7741.09,7578.77,7641.83,5092195
2025-09-05,7883.75,7891.33,7866.84,7878.96,10342451
2025-09-08,7851.15,7876.73,7824.15,7857.68,13149436
2025-09-09,8036.79,8098.82,7921.29,8008.48,12559015
2025-09-10,8230.5,8233.44,8206.78,8218.33,3768976
2025-09-11,8144.12,8158.05,8133.15,8138.89,7631004
2025-09-12,8149.21,8154.82,8098.03,8100.37,4243517
2025-09-15,8103.03,8124.23,8039.22,8098.01,12613466
2025-09-16,8071.36,8114.98,8029.69,8048.53,13281216
2025-09-17,8174.28,8211.88,8117.13,8201.99,9145779
2025-09-18,8262.54,8327.69,8231.08,8288.73,7534945
2025-09-19,8415.35,8416.94,8319.94,8327.86,12021507
2025-09-22,8245.3,8263.89,8208.01,8212.87,6283287
2025-09-23,8070.94,8170.49,8066.38,8127.21,6992852
2025-09-24,8144.81,8184.0,8125.8,8180.56,14072160
2025-09-25,8204.66,8263.61,8107.1,8241.21,12337222
2025-09-26,8256.03,8325.07,8251.91,8252.89,14773376
2025-09-29,7991.38,8092.06,7988.92,8017.26,11306946
2025-09-30,8044.16,8057.59,8033.17,8037.93,14243499
2025-10-01,8339.47,8397.45,8310.56,8352.28,6137358
2025-10-02,8350.03,8422.7,8293.33,8400.4,8184975
2025-10-03,8457.5,8542.12,8427.35,8469.19,7542709
2025-10-06,8469.32,8568.55,8449.75,8532.89,7385500
2025-10-07,8499.51,8574.65,8332.94,8433.54,10784197
2025-10-08,8552.4,8567.71,8536.18,8543.06,4762204
2025-10-09,8641.95,8702.93,8626.69,8647.63,13448244
2025-10-10,8544.46,8602.7,8517.11,8570.45,6380795
2025-10-13,8420.73,8458.08,8366.58,8432.8,11076693
2025-10-14,8244.22,8300.55,8239.84,8284.31,14930748
2025-10-15,8233.49,8299.62,8222.05,8225.97,7531536
2025-10-16,8007.19,8087.91,8000.81,8058.84,11298836
2025-10-17,7896.42,7910.23,7836.68,7864.3,8423666
2025-10-20,7681.32,7713.35,7583.99,7597.2,10146423
2025-10-21,7621.65,7630.16,7595.65,7599.81,10405382
2025-10-22,7526.56,7541.19,7489.62,7510.66,5278569
2025-10-23,7555.93,7570.11,7527.21,7537.85,9532134
2025-10-24,7597.85,7629.19,7569.26,7624.23,3343275
2025-10-27,7610.57,7616.01,7600.81,7603.26,12459247
2025-10-28,7810.11,7926.07,7805.48,7864.59,14999288
2025-10-29,7757.88,7763.38,7748.86,7753.26,9118225
2025-10-30,7809.06,7823.73,7757.68,7783.87,10681122
2025-10-31,7946.16,8069.55,7822.59,7964.16,4225619
2025-11-03,8079.63,8082.87,8077.82,8080.08,7328974
2025-11-04,7971.81,8059.93,7937.98,8016.78,13496324
2025-11-05,7954.86,7969.59,7928.35,7935.8,14252172
2025-11-06,7936.74,7951.79,7902.79,7931.63,6662667
2025-11-07,8024.58,8038.96,7927.53,8021.49,13797629
2025-11-10,7803.74,7892.64,7757.46,7789.6,6756150
2025-11-11,7979.21,8025.09,7825.8,7913.46,5203092
2025-11-12,7911.95,7963.02,7846.6,7891.72,8171748
2025-11-13,7839.25,7850.67,7753.24,7828.9,5683525
2025-11-14,7730.45,7769.66,7686.63,7710.17,12979334
2025-11-17,7805.44,7821.38,7788.33,7802.4,12709593
2025-11-18,7935.2,7938.87,7930.18,7934.05,13023943
2025-11-19,7920.84,7935.36,7877.46,7915.65,14625416
2025-11-20,7926.25,7927.97,7879.46,7917.35,13958810
2025-11-21,7954.72,7995.02,7951.52,7966.79,3456195
2025-11-24,8123.59,8202.22,8119.15,8119.96,7512276
2025-11-25,8195.56,8198.12,8157.1,8165.65,4539998
2025-11-26,8105.53,8136.03,8071.16,8076.69,6524756
2025-11-27,8148.29,8187.62,8085.51,8110.26,13069479
2025-11-28,8181.79,8255.25,8113.31,8161.52,7973198
2025-12-01,8180.73,8364.78,8161.71,8184.2,13338036
2025-12-02,8330.76,8351.97,8260.49,8286.8,13136496
2025-12-03,8185.44,8211.92,8107.18,8197.98,4528362
2025-12-04,8165.91,8249.45,8128.08,8130.94,12417128
2025-12-05,8125.73,8166.53,8107.72,8135.03,14804964
2025-12-08,8252.55,8264.48,8190.88,8232.89,12761976
2025-12-09,8260.84,8401.65,8249.85,8290.03,6701339
2025-12-10,8439.12,8449.15,8364.81,8403.58,3881037
2025-12-11,8425.28,8524.5,8391.02,8424.88,6626307
2025-12-12,8491.63,8516.0,8456.13,8488.0,14789876
2025-12-15,8648.26,8659.78,8479.84,8541.66,11643155
2025-12-16,8414.63,8436.53,8368.47,8392.41,9601568
2025-12-17,8337.79,8439.16,8266.04,8318.91,5368403
2025-12-18,8383.25,8386.02,8377.1,8384.35,12951940
2025-12-19,8462.31,8547.51,8417.64,8424.97,14065829
2025-12-22,8252.42,8274.63,8243.9,8256.12,7650215
2025-12-23,8317.37,8317.83,8180.25,8223.23,11223269
2025-12-24,8727.46,8737.89,8696.03,8715.89,12724979
2025-12-25,8756.22,8824.7,8631.94,8771.68,10659150
2025-12-26,8566.8,8601.09,8547.91,8599.21,13980269
2025-12-29,8656.49,8687.49,8654.89,8686.39,11412054
2025-12-30,9124.09,9186.3,9122.09,9156.01,9024587
2025-12-31,9061.14,9124.21,8982.75,9037.74,12606364
2026-01-01,9040.1,9049.16,9011.09,9011.78,11332715
2026-01-02,9230.14,9314.26,9132.42,9141.21,5625263
2026-01-05,8992.11,9027.65,8804.42,8988.02,5241678
2026-01-06,9025.68,9066.79,9024.26,9035.91,14145052
2026-01-07,9135.75,9207.41,9094.25,9166.77,8122028
2026-01-08,9173.74,9188.25,9169.23,9186.79,11593770
2026-01-09,9159.07,9282.84,9058.9,9192.4,5763049
2026-01-12,9253.98,9318.7,9248.93,9254.89,5203087
2026-01-13,9101.32,9101.95,9088.29,9089.31,5952718
2026-01-14,9127.48,9171.02,9114.97,9165.95,7952297
2026-01-15,9303.94,9311.78,9210.97,9274.18,13739738
2026-01-16,9143.9,9180.1,9117.05,9149.3,3376924
2026-01-19,9372.93,9373.73,9318.44,9328.27,3387688
2026-01-20,9450.1,9487.99,9403.03,9453.73,14002164
2026-01-21,9621.7,9627.36,9545.45,9621.43,9094899
2026-01-22,9674.59,9841.98,9673.69,9694.72,5435016
2026-01-23,9636.72,9682.29,9501.28,9586.75,4070648
2026-01-26,9895.08,9910.13,9754.92,9783.31,6890026
2026-01-27,9843.14,9949.13,9825.93,9894.86,7558708
2026-01-28,9543.52,9617.91,9535.61,9572.44,7593577
2026-01-29,9478.22,9559.66,9418.13,9538.41,9322372
2026-01-30,9802.87,9812.3,9670.03,9758.94,11940164
2026-02-02,9912.14,9979.56,9832.23,9961.44,7188136
2026-02-03,10044.51,10101.46,9980.95,9989.68,13932559
2026-02-04,9901.11,9949.75,9893.11,9894.2,14089448
2026-02-05,9962.93,10038.36,9962.87,9978.14,7490741
2026-02-06,9950.27,9974.71,9845.94,9876.8,10347075
2026-02-09,9906.56,9992.14,9898.35,9912.27,10249602
2026-02-10,10137.75,10220.11,9995.18,10020.96,13249925
2026-02-11,10002.09,10013.1,9884.18,9956.69,10859498
2026-02-12,9840.53,10000.77,9798.29,9934.24,5906868
2026-02-13,9925.93,9946.5,9885.05,9910.64,7058961
2026-02-16,9805.08,9832.64,9802.73,9817.42,6246532
2026-02-17,9733.75,9759.2,9694.98,9757.68,7263304
2026-02-18,9633.63,9771.36,9606.63,9724.47,7125339
2026-02-19,9718.42,9733.51,9676.35,9719.58,4900057
2026-02-20,9796.9,9835.53,9780.25,9783.08,13252881
2026-02-23,9754.71,9834.04,9686.2,9724.05,3784514
2026-02-24,9678.6,9702.79,9642.4,9682.48,12461064
2026-02-25,9666.64,9823.99,9634.12,9760.28,4919587
2026-02-26,9705.85,9720.64,9663.4,9692.48,14927807
2026-02-27,9657.11,9738.97,9621.59,9691.43,14211312
2026-03-02,9704.94,9776.35,9564.84,9587.45,9760510
2026-03-03,9566.4,9620.25,9556.27,9613.23,8051702
2026-03-04,9951.41,9980.07,9888.18,9952.67,13658198
2026-03-05,9931.74,9996.61,9922.2,9945.23,13906401
2026-03-06,9825.63,9853.0,9805.37,9840.51,7639848
2026-03-09,10066.0,10098.34,10055.38,10065.91,5866792
2026-03-10,10023.51,10040.57,9972.79,10026.89,8834564
2026-03-11,9976.05,10153.19,9913.16,10081.23,14868174
2026-03-12,10281.35,10290.14,10215.8,10275.3,14933358
2026-03-13,10356.59,10376.99,10188.45,10271.85,7673794
2026-03-16,10064.8,10118.97,10051.56,10087.29,5153883
2026-03-17,10228.99,10283.88,10141.73,10215.09,10415042
2026-03-18,10166.91,10186.35,10165.04,10169.48,13437221
2026-03-19,10156.57,10193.59,10132.75,10140.36,5346243
2026-03-20,10096.09,10123.62,10027.59,10103.87,7265630
2026-03-23,10439.64,10467.56,10385.58,10398.34,11726458
2026-03-24,10383.53,10403.1,10350.95,10379.96,6679020
2026-03-25,10413.91,10484.61,10386.06,10412.33,10455050
2026-03-26,10261.57,10312.4,10230.68,10266.92,12881764
2026-03-27,10179.58,10210.33,10176.05,10196.82,3488968
2026-03-30,10315.49,10331.8,10273.76,10310.35,7248949
2026-03-31,10501.94,10563.9,10439.0,10476.69,4580096
2026-04-01,10438.93,10486.74,10322.57,10409.94,8821934
2026-04-02,10254.44,10382.58,10211.97,10341.17,4693465
2026-04-03,10425.32,10460.67,10408.34,10409.32,7275892
2026-04-06,10325.22,10409.82,10282.76,10298.97,10976726
2026-04-07,10119.1,10193.67,10117.13,10183.34,13054921
2026-04-08,9975.99,10133.56,9894.44,10102.03,5107719
2026-04-09,10156.7,10173.31,10088.89,10165.26,12999851
2026-04-10,10064.36,10070.08,10014.4,10044.55,10602495
2026-04-13,10018.92,10100.32,9931.37,9960.36,10430037
2026-04-14,9874.4,9911.64,9843.24,9884.77,8990266
2026-04-15,9882.56,9967.83,9879.85,9946.55,13617161
2026-04-16,10101.25,10122.05,9949.84,10077.35,13691219
2026-04-17,10227.02,10312.41,10225.89,10262.25,13546792
2026-04-20,10394.14,10405.02,10208.15,10284.17,3699438
2026-04-21,10058.71,10136.27,9984.43,10002.42,8069398
2026-04-22,9751.17,9823.76,9713.44,9734.42,6691316
2026-04-23,9959.12,9971.22,9811.46,9955.59,10153588
2026-04-24,9791.92,9944.31,9788.11,9884.83,7192896
2026-04-27,9898.38,9935.69,9846.55,9930.14,8687041
2026-04-28,9912.65,9953.79,9862.58,9875.02,5677049
2026-04-29,9999.37,10066.59,9980.49,10039.37,5288786
2026-04-30,10161.14,10209.77,10124.62,10131.85,14100093
2026-05-01,10424.41,10481.58,10317.18,10378.38,7986439
2026-05-04,10385.82,10402.98,10340.08,10394.72,5845157
2026-05-05,10524.57,10589.36,10524.53,10572.96,8568139
2026-05-06,10669.93,10680.26,10516.69,10588.74,8220761
2026-05-07,10638.44,10703.4,10625.65,10626.64,3219162
2026-05-08,10725.77,10794.71,10704.76,10749.9,7053492
2026-05-11,10615.18,10733.6,10572.82,10689.46,5841852
2026-05-12,10755.1,10824.41,10752.37,10814.4,6313723
2026-05-13,10996.69,11030.27,10991.98,11024.69,4340522
2026-05-14,10903.82,10906.36,10720.05,10793.02,4401051
2026-05-15,10731.92,10799.75,10700.7,10741.19,13941880
2026-05-18,10814.35,10936.31,10798.45,10833.85,10269122
2026-05-19,10717.23,10877.33,10698.05,10810.27,6270514
2026-05-20,10811.52,10830.24,10763.53,10825.49,6738163
2026-05-21,10410.91,10425.5,10325.19,10407.79,11934971
2026-05-22,10457.12,10495.62,10443.81,10474.05,10349336
2026-05-25,10632.33,10785.76,10629.05,10684.3,10722905
2026-05-26,10465.6,10570.5,10435.48,10555.7,12496806
2026-05-27,10655.39,10816.18,10645.76,10798.65,6462087
2026-05-28,10884.23,11049.24,10865.2,10961.31,13297589
2026-05-29,10798.82,10865.76,10748.02,10806.95,13070126
